"id","long","lat","order","hole","piece","group","FIPS","Region","Value"
"Ashford",-72.2171,41.8723,68,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.2169,41.884464,69,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.216456,41.888062,70,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.216306,41.892818,71,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.21665,41.918662,72,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.21726,41.949353,73,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.21698,41.958161,74,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.19528,41.959322,75,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.190661,41.959144,76,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.151654,41.959302,77,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.152718,41.953033,78,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.150697,41.952456,79,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.150677,41.949461,80,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.149019,41.943787,81,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.148374,41.943518,82,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.147043,41.942529,83,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.147236,41.940851,84,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.146634,41.939067,85,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.145378,41.938331,86,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.145218,41.935478,87,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.14439,41.93325,88,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.145038,41.930617,89,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.144746,41.928817,90,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.141135,41.923718,91,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.13996,41.923186,92,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.13875,41.920431,93,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.139912,41.917562,94,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.139157,41.915904,95,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.135361,41.91339,96,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.132831,41.91041,97,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.115272,41.883422,98,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.112917,41.879322,99,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.112953,41.877842,100,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.112442,41.86278,101,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.113995,41.83169,102,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.12595,41.83391,103,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.129049,41.834301,104,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.133985,41.834578,105,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.140378,41.834614,106,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.145113,41.834855,107,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.164558,41.834913,108,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.166006,41.834883,109,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.169019,41.834902,110,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.200292,41.835046,111,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.217719,41.835184,112,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Ashford",-72.2171,41.8723,113,FALSE,"1","Ashford.1",901501430,"Region 3:Eastern",1
"Avon",-72.927414,41.803707,114,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.924253,41.804794,115,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.921391,41.805194,116,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.921183,41.807117,117,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.91977,41.80695,118,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.917365,41.807353,119,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.915361,41.807562,120,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.915854,41.810378,121,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.887949,41.813902,122,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.885844,41.813891,123,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.874705,41.815647,124,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.870201,41.81613,125,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.867406,41.816404,126,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.844704,41.819342,127,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.842888,41.819458,128,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.840029,41.820216,129,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.829,41.821389,130,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.822846,41.822196,131,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.821497,41.822286,132,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.819974,41.822417,133,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.819682,41.822453,134,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.819679,41.822327,135,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.819308,41.822434,136,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.814015,41.823176,137,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.798552,41.824885,138,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.797829,41.814316,139,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.798327,41.811016,140,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.797241,41.804699,141,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.797954,41.796545,142,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.798942,41.791926,143,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.800042,41.791827,144,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.796742,41.758799,145,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.804126,41.758694,146,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.820461,41.757946,147,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.827742,41.759118,148,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.853144,41.762099,149,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.857897,41.762508,150,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.867027,41.763724,151,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.873218,41.764013,152,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.875453,41.764505,153,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.881054,41.765482,154,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.884191,41.765595,155,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.889797,41.765082,156,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.893898,41.764875,157,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.895237,41.764685,158,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.901217,41.768696,159,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.901077,41.771625,160,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.902158,41.77512,161,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.904053,41.776154,162,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.90848,41.776043,163,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.917652,41.777739,164,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.920328,41.779381,165,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.921596,41.782537,166,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.924946,41.787785,167,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.924542,41.789574,168,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.924659,41.792615,169,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.925523,41.798702,170,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.92688,41.799805,171,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.928082,41.801765,172,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Avon",-72.927414,41.803707,173,FALSE,"1","Avon.1",900302060,"Region 6:Central",0
"Barkhamsted",-73.047883,41.909458,174,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.042656,41.931248,175,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.040436,41.939219,176,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.034024,41.966301,177,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.029537,41.966606,178,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.001401,41.968372,179,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.957767,41.970548,180,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.88706,41.973121,181,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.902244,41.931995,182,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.902968,41.931361,183,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.905945,41.921696,184,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.906645,41.920196,185,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.915346,41.896797,186,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.940647,41.895196,187,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.941414,41.895035,188,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.955717,41.894205,189,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.961644,41.893797,190,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-72.993008,41.891505,191,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.039939,41.888339,192,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.053534,41.887324,193,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Barkhamsted",-73.047883,41.909458,194,FALSE,"1","Barkhamsted.1",900502760,"Region 5:Western",0
"Beacon Falls",-73.092698,41.41345,195,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.086402,41.433728,196,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.085296,41.436391,197,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.083455,41.439135,198,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.078613,41.457784,199,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.077366,41.465189,200,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.070198,41.460539,201,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.067776,41.459956,202,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.062451,41.456802,203,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.061768,41.456268,204,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.060265,41.457893,205,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.056108,41.459623,206,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.053726,41.461613,207,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.05352,41.466068,208,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.052117,41.46896,209,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.05025,41.468186,210,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.041437,41.468875,211,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.039188,41.466387,212,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.034259,41.466401,213,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.032349,41.46533,214,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.030471,41.465907,215,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.0294,41.464827,216,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.026185,41.461558,217,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.025751,41.459596,218,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.02497,41.451232,219,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.024956,41.438292,220,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.02522,41.434567,221,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.029459,41.419492,222,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.041651,41.420896,223,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.063108,41.423598,224,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.065268,41.41877,225,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.067881,41.416663,226,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.069582,41.413773,227,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.070256,41.41136,228,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.068473,41.410737,229,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.073695,41.410553,230,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.074304,41.410528,231,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.075888,41.410399,232,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.081865,41.40559,233,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.083585,41.403766,234,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.088719,41.408967,235,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Beacon Falls",-73.092698,41.41345,236,FALSE,"1","Beacon Falls.1",900903250,"Region 5:Western",0
"Berlin",-72.836535,41.580535,237,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.833874,41.583244,238,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.826457,41.586864,239,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.824077,41.597013,240,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.82346,41.604333,241,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.820199,41.606895,242,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.818326,41.606866,243,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.818929,41.611976,244,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.819365,41.615599,245,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.822808,41.617619,246,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.820559,41.619298,247,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.820233,41.621148,248,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.822255,41.621589,249,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.817989,41.627589,250,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.825251,41.627669,251,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.825243,41.629847,252,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.823331,41.633607,253,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.814188,41.645706,254,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.796388,41.647201,255,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.794642,41.647213,256,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.79116,41.647484,257,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.78852,41.647625,258,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.778572,41.648244,259,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.77131,41.648393,260,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.768871,41.648879,261,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.758153,41.649722,262,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.753881,41.649833,263,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.751643,41.650006,264,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.750357,41.650167,265,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.749874,41.646965,266,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.727163,41.649484,267,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.727356,41.652197,268,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.725535,41.652338,269,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.715296,41.652706,270,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.713833,41.636205,271,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.712339,41.630599,272,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.713897,41.627705,273,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.715914,41.624999,274,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
"Berlin",-72.715799,41.623725,275,FALSE,"1","Berlin.1",900304300,"Region 6:Central",0
