"Town","FIPS","Year","Gender","Race/Ethnicity","Age Cohort","Measure Type","Variable","Value","Region"
"Westport",900183500,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",72,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","30 to 34 years","Number","Population",398,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",105,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","35 to 44 years","Number","Population",1402,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",179,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","45 to 54 years","Number","Population",2443,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",276,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","55 to 64 years","Number","Population",2076,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",243,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","65 to 74 years","Number","Population",1168,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",196,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","75 to 84 years","Number","Population",567,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",112,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","85 years and over","Number","Population",253,"Southwest Region"
"Westport",900183500,"2012-2016","Male","All","85 years and over","Number","Margins of Error",70,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","Total","Number","Population",27511,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","Total","Number","Margins of Error",25,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","0 to 4 years","Number","Population",1590,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",271,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","5 to 9 years","Number","Population",2165,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",259,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","10 to 14 years","Number","Population",2411,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",313,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","15 to 19 years","Number","Population",2200,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",269,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","20 to 24 years","Number","Population",1021,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",228,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","25 to 29 years","Number","Population",462,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",123,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","30 to 34 years","Number","Population",995,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",184,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","35 to 44 years","Number","Population",3061,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",260,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","45 to 54 years","Number","Population",5139,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",376,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","55 to 64 years","Number","Population",4093,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",357,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","65 to 74 years","Number","Population",2333,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",262,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","75 to 84 years","Number","Population",1348,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",170,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","85 years and over","Number","Population",693,"Southwest Region"
"Westport",900183500,"2012-2016","Total","All","85 years and over","Number","Margins of Error",126,"Southwest Region"
"Wethersfield",900384900,"2012-2016","Female","All","Total","Number","Population",14119,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","Total","Number","Margins of Error",422,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","0 to 4 years","Number","Population",724,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",164,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","5 to 9 years","Number","Population",795,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",177,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","10 to 14 years","Number","Population",700,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",161,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","15 to 19 years","Number","Population",860,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",194,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","20 to 24 years","Number","Population",544,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",143,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","25 to 29 years","Number","Population",690,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",140,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","30 to 34 years","Number","Population",720,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",169,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","35 to 44 years","Number","Population",1749,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",227,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","45 to 54 years","Number","Population",2192,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",297,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","55 to 64 years","Number","Population",2054,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",242,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","65 to 74 years","Number","Population",1373,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",219,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","75 to 84 years","Number","Population",970,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",172,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","85 years and over","Number","Population",748,"Central Region"
"Wethersfield",900384900,"2012-2016","Female","All","85 years and over","Number","Margins of Error",174,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","Total","Number","Population",12277,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","Total","Number","Margins of Error",422,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","0 to 4 years","Number","Population",691,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","0 to 4 years","Number","Margins of Error",183,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","5 to 9 years","Number","Population",572,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","5 to 9 years","Number","Margins of Error",142,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","10 to 14 years","Number","Population",787,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",194,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","15 to 19 years","Number","Population",757,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",164,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","20 to 24 years","Number","Population",845,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",268,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","25 to 29 years","Number","Population",467,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",165,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","30 to 34 years","Number","Population",689,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",139,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","35 to 44 years","Number","Population",1608,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",236,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","45 to 54 years","Number","Population",1708,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",219,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","55 to 64 years","Number","Population",1805,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",230,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","65 to 74 years","Number","Population",1172,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",203,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","75 to 84 years","Number","Population",812,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",181,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","85 years and over","Number","Population",364,"Central Region"
"Wethersfield",900384900,"2012-2016","Male","All","85 years and over","Number","Margins of Error",110,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","Total","Number","Population",26396,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","Total","Number","Margins of Error",29,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","0 to 4 years","Number","Population",1415,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",246,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","5 to 9 years","Number","Population",1367,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",227,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","10 to 14 years","Number","Population",1487,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",252,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","15 to 19 years","Number","Population",1617,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",254,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","20 to 24 years","Number","Population",1389,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",303,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","25 to 29 years","Number","Population",1157,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",216,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","30 to 34 years","Number","Population",1409,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",219,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","35 to 44 years","Number","Population",3357,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",327,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","45 to 54 years","Number","Population",3900,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",369,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","55 to 64 years","Number","Population",3859,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",333,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","65 to 74 years","Number","Population",2545,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",299,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","75 to 84 years","Number","Population",1782,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",249,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","85 years and over","Number","Population",1112,"Central Region"
"Wethersfield",900384900,"2012-2016","Total","All","85 years and over","Number","Margins of Error",206,"Central Region"
"Willington",901385950,"2012-2016","Female","All","Total","Number","Population",2711,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","Total","Number","Margins of Error",282,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","0 to 4 years","Number","Population",115,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",81,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","5 to 9 years","Number","Population",204,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",117,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","10 to 14 years","Number","Population",68,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",61,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","15 to 19 years","Number","Population",78,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",71,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","20 to 24 years","Number","Population",378,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",172,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","25 to 29 years","Number","Population",148,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",88,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","30 to 34 years","Number","Population",188,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",93,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","35 to 44 years","Number","Population",256,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",121,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","45 to 54 years","Number","Population",407,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",127,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","55 to 64 years","Number","Population",448,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",129,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","65 to 74 years","Number","Population",281,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",111,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","75 to 84 years","Number","Population",130,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",76,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","85 years and over","Number","Population",10,"Eastern Region"
"Willington",901385950,"2012-2016","Female","All","85 years and over","Number","Margins of Error",17,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","Total","Number","Population",3216,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","Total","Number","Margins of Error",280,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","0 to 4 years","Number","Population",147,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","0 to 4 years","Number","Margins of Error",74,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","5 to 9 years","Number","Population",81,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","5 to 9 years","Number","Margins of Error",78,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","10 to 14 years","Number","Population",110,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",79,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","15 to 19 years","Number","Population",98,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",87,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","20 to 24 years","Number","Population",786,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",338,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","25 to 29 years","Number","Population",313,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",124,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","30 to 34 years","Number","Population",189,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",109,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","35 to 44 years","Number","Population",316,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",131,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","45 to 54 years","Number","Population",378,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",156,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","55 to 64 years","Number","Population",453,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",157,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","65 to 74 years","Number","Population",231,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",98,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","75 to 84 years","Number","Population",114,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",71,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","85 years and over","Number","Population",0,"Eastern Region"
"Willington",901385950,"2012-2016","Male","All","85 years and over","Number","Margins of Error",17,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","Total","Number","Population",5927,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","Total","Number","Margins of Error",45,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","0 to 4 years","Number","Population",262,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",110,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","5 to 9 years","Number","Population",285,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",141,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","10 to 14 years","Number","Population",178,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",100,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","15 to 19 years","Number","Population",176,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",112,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","20 to 24 years","Number","Population",1164,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",379,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","25 to 29 years","Number","Population",461,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",152,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","30 to 34 years","Number","Population",377,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",143,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","35 to 44 years","Number","Population",572,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",178,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","45 to 54 years","Number","Population",785,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",201,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","55 to 64 years","Number","Population",901,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",203,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","65 to 74 years","Number","Population",512,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",149,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","75 to 84 years","Number","Population",244,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",104,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","85 years and over","Number","Population",10,"Eastern Region"
"Willington",901385950,"2012-2016","Total","All","85 years and over","Number","Margins of Error",24,"Eastern Region"
"Wilton",900186370,"2012-2016","Female","All","Total","Number","Population",9336,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","Total","Number","Margins of Error",265,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","0 to 4 years","Number","Population",504,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",117,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","5 to 9 years","Number","Population",770,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",191,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","10 to 14 years","Number","Population",831,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",146,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","15 to 19 years","Number","Population",695,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",134,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","20 to 24 years","Number","Population",363,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",114,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","25 to 29 years","Number","Population",225,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",68,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","30 to 34 years","Number","Population",351,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",112,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","35 to 44 years","Number","Population",1124,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",150,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","45 to 54 years","Number","Population",1700,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",174,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","55 to 64 years","Number","Population",1379,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",190,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","65 to 74 years","Number","Population",683,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",115,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","75 to 84 years","Number","Population",449,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",99,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","85 years and over","Number","Population",262,"Southwest Region"
"Wilton",900186370,"2012-2016","Female","All","85 years and over","Number","Margins of Error",104,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","Total","Number","Population",9280,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","Total","Number","Margins of Error",265,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","0 to 4 years","Number","Population",470,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","0 to 4 years","Number","Margins of Error",148,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","5 to 9 years","Number","Population",947,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","5 to 9 years","Number","Margins of Error",144,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","10 to 14 years","Number","Population",1024,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",150,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","15 to 19 years","Number","Population",820,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",178,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","20 to 24 years","Number","Population",345,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",102,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","25 to 29 years","Number","Population",145,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",65,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","30 to 34 years","Number","Population",200,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",70,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","35 to 44 years","Number","Population",1092,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",139,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","45 to 54 years","Number","Population",1537,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",171,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","55 to 64 years","Number","Population",1410,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",186,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","65 to 74 years","Number","Population",715,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",123,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","75 to 84 years","Number","Population",389,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",94,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","85 years and over","Number","Population",186,"Southwest Region"
"Wilton",900186370,"2012-2016","Male","All","85 years and over","Number","Margins of Error",63,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","Total","Number","Population",18616,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","Total","Number","Margins of Error",41,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","0 to 4 years","Number","Population",974,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",189,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","5 to 9 years","Number","Population",1717,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",239,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","10 to 14 years","Number","Population",1855,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",209,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","15 to 19 years","Number","Population",1515,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",223,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","20 to 24 years","Number","Population",708,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",153,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","25 to 29 years","Number","Population",370,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",94,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","30 to 34 years","Number","Population",551,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",132,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","35 to 44 years","Number","Population",2216,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",204,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","45 to 54 years","Number","Population",3237,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",244,"Southwest Region"
"Wilton",900186370,"2012-2016","Total","All","55 to 64 years","Number","Population",2789,"Southwest Region"
